target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1419.01	2804	64.2276
F27C8.1	1940	1539.49	223	4.70822
F07C3.7	1728	1408.19	148	3.4161
F52H2.2	1739	1460.09	612	13.6238
T13A10.10a	1734	1370.77	140.758	3.33764
T13A10.10b	1598	1269	15.2415	0.390389
C55C2.5a	1840	1740.85	161	3.00604
C55C2.5b	1606	1527.11	0	0
C55C2.5c	1671	1577.61	0	0
C55C2.5d	1618	1538.7	0	0
T11F9.4a	1765	1395.66	57.9999	1.35075
T11F9.4b.1	1684	1322.96	0	0
T11F9.4b.2	1784	1410.13	8.41755e-05	1.94023e-06
F54D12.3	1503	1279.46	6	0.152424
F28F9.4	1452	1265.59	12	0.308189
Y53H1C.1a	2022	1872.6	1868.78	32.437
Y53H1C.1b	1958	1822.54	291.56	5.19971
C50F2.9	258	89.9725	4	1.44504
C50F2.10	414	227.575	118	16.8534
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	285.298	23	2.62035
T22H6.7	646	404.061	37	2.97635
M79.1a	4081	3705.07	465.284	4.08179
M79.1b	4012	3639.03	560.567	5.00692
M79.1c	3997	3613.78	26.1488	0.23519
C24F3.5a	4715	3778.23	19.753	0.169931
C24F3.5b	4726	3791.02	0.246994	0.00211767
F12B6.1a	6670	6644.41	6.46287e-07	3.16153e-09
F12B6.1b	6559	6543.79	355	1.76331
Y39D8C.1	5545	5575.48	701	4.08663
Y53C10A.9	4724	4071.25	12	0.0958038
AC3.3	1403	1180.24	0	0
F19G12.7	1719	1493.68	2	0.0435212
F31A3.1	729	558.457	1	0.0582022
Y5H2A.3	1020	851.391	3.64333	0.139091
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1210.25	2.1513	0.0577769
C03A7.14	1525	1410.83	1.8487	0.0425913
R09F10.2	1137	929.779	10	0.349582
F35A5.3	1271	1091.74	0	0
T01D1.6	1273	1211.27	4	0.107336
W09B12.1.1	1984	1741.33	19.2893	0.36005
W09B12.1.2	2525	2174.59	185.711	2.77581
Y44E3A.2	1995	1765.03	156	2.87277
Y48B6A.8	2168	1921.44	34.7566	0.587949
Y48B6A.7	1930	1876.49	1	0.0173214
C42D8.5a	3282	3030.68	28.2563	0.303043
C42D8.5b	1560	1314.57	30.6007	0.756618
ZK455.1	3072	2815.8	4338	50.0745
F54H12.1a	2709	2473.09	28809.1	378.632
F54H12.1b	2365	2132.6	21.8961	0.333723
F54H12.1c.1	2500	2283.22	0.000115908	1.65004e-06
F54H12.1c.2	2562	2328.91	56.039	0.78211
K11G12.2	1888	1539.17	3	0.0633525
K11G12.7	1660	1301.82	7	0.174773
K03F8.2	1800	1357.74	20	0.478786
ZK973.5	1666	1320.63	6	0.147672
T09A5.3	1692	1191	7	0.191036
ZC504.2	1758	1355.86	34	0.815068
C40C9.2	1909	1628.17	3	0.0598894
R02E12.8	1680	1372.17	2	0.047375
D2092.3	1445	1079.67	29	0.873042
R01E6.4	1926	1625.86	13	0.25989
T05C12.2	1595	1136.78	3	0.0857776
F25G6.4	1506	1159.87	40	1.12093
F25G6.3a	1797	1374.77	80	1.89142
F25G6.3b	2176	1680.47	0	0
F53E10.2a	1359	1157.95	7.61391	0.21372
F53E10.2b	1616	1391.9	41.3861	0.966442
F28F8.1	1617	1348.75	58	1.39773
C31H5.3a	1858	1398.4	10	0.232432
C31H5.3b	1841	1374.45	0	0
R06A4.10a	1702	1478.61	0	0
R06A4.10b	1693	1469.18	0	0
R06A4.10c	1841	1636.61	13	0.258183
F27B3.2	1410	1092.89	8	0.237926
F48E3.7	1435	1076.76	4	0.120745
F59B1.9	1718	1466.91	13	0.28805
T04C12.6.1	1264	1244.05	0	0
T04C12.6.2	1366	1351.07	6237.76	150.065
T04C12.6.3	1346	1327.2	15978.5	391.318
T04C12.6.4	1277	1258.37	15614.2	403.309
T04C12.5.1	1321	1250.6	0	0
T04C12.5.2	1335	1268.31	51526	1320.47
T04C12.4.1	1480	1431.65	0	0
T04C12.4.2	1564	1516.66	37642.8	806.718
T04C12.4.3	1559	1511.56	8.6267e-07	1.85502e-08
M03F4.2a	1672	1684.89	22526.1	434.555
M03F4.2b.1	1599	1590.58	0	0
M03F4.2b.2	1603	1599.07	27.6562	0.562151
M03F4.2b.3	1606	1603.48	24038.4	487.27
M03F4.2b.4	1596	1587.28	26.7289	0.547339
M03F4.2b.5	1541	1523.03	13.39	0.285758
M03F4.2b.6	1576	1561.14	18.8556	0.392578
M03F4.2c	1633	1591.72	0	0
T25C8.2.1	1343	1289.66	2.93242	0.0739059
T25C8.2.2	1344	1289.99	6758.67	170.295
F17C8.1	4068	3418.51	151	1.43572
C10F3.3	3343	2852.34	15	0.17093
C44F1.5	4064	3553.67	203	1.85673
T01C2.1	3269	2677.91	135	1.63857
F39C12.2a	2213	1937.02	4.1922	0.0703456
F39C12.2b	2525	2213.25	171.986	2.52575
F39C12.2c	2428	2116.14	0	0
F39C12.2d	2049	1799.41	0	0
F39C12.2e	2611	2274.67	22.8221	0.326112
F57F5.4a.1	1990	1535.42	357.457	7.56705
F57F5.4a.2	2032	1575.2	158.386	3.26822
F57F5.4b	1052	776.474	154.156	6.45303
C04A11.4	3227	3042.17	1296	13.8468
ZK154.7	2342	2064.55	1037	16.3261
H15N14.1c	3023	2690.4	2388.83	28.8601
H15N14.1d	2851	2486.43	21.7792	0.284704
H15N14.1e	2794	2441.86	1592.1	21.1923
H15N14.1f	3119	2737.89	0	0
H15N14.1g	370	191.582	117.642	19.959
T20H4.4	1697	1341.52	3181	77.0718
Y50D7A.7	1886	1822.45	2163	38.5772
C02B4.1	4802	4629.1	26	0.18256
F08C6.1a.1	3788	3496.55	487.639	4.53302
F08C6.1a.2	3910	3615.29	338.418	3.04257
F08C6.1b	1163	869.876	220.812	8.25077
F08C6.1c.1	3027	2847.58	185.083	2.11261
F08C6.1c.2	3149	2966.31	122.047	1.33734
D2030.10a	3221	2379.84	155	2.11696
D2030.10b	3222	2391.47	0	0
T14B1.2	1220	916.49	8	0.283721
C02H7.3a	4574	4200.4	33.6857	0.260666
C02H7.3b	4428	4108.65	130.314	1.03091
F32A7.6	1780	1612.51	317.029	6.39037
Y87G2A.4	946	713.816	120	5.46417
B0334.8	3766	3334.75	3922	38.2272
F32A6.4a	2137	1924.62	1158	19.5565
F32A6.4b	2166	1943.05	0	0
F32A6.4c	375	195.859	0	0
Y62E10A.5a	598	414.732	497.812	39.0146
Y62E10A.5b.1	579	396.901	0	0
Y62E10A.5b.2	574	395.991	240.188	19.7149
F09E5.13	1231	879.286	1243.48	45.9659
C25A1.11a	1605	1230.81	667.611	17.6304
C25A1.11b	1599	1228.01	0	0
C41G7.5a	1841	1428.94	0	0
C41G7.5b	1803	1389.6	12	0.280686
F58E10.4	1059	778.702	1498	62.5272
K07C11.2.1	1343	1031.76	394.215	12.4189
K07C11.2.2	1421	1113.48	7452.79	217.554
B0207.4	1121	890.387	3208	117.107
C25A11.4a	4737	4698.3	4.94485e-07	3.4209e-09
C25A11.4b	2842	2779.66	691.622	8.08734
C25A11.4c	3829	3788.81	2.19986e-08	1.88721e-10
C25A11.4d	4614	4554.13	728.615	5.20022
C25A11.4e	3084	2988.92	524.762	5.7066
D1022.7a.1	4264	3576.39	0.172119	0.00156427
D1022.7a.2	4305	3637.3	2.3	0.0205531
D1022.7b.1	4279	3588.01	1065.2	9.6495
D1022.7b.2	4317	3647.77	10434.3	92.9749
D1022.7c.1	1953	1600.82	0	0
D1022.7c.2	1991	1659.37	0	0
C12D8.10a	2119	1705.36	7712.72	147.001
C12D8.10b	2134	1715.63	512.06	9.7012
C12D8.10c	1996	1585.17	15.2156	0.311989
F28H6.1a	2002	1700.2	654	12.5028
F28H6.1b	2381	1965.08	0	0
F48F7.1a	4587	4350.1	1046.51	7.81941
F48F7.1b	4968	4752.19	555.487	3.79935
T07D3.7a	3247	3483.1	3237.03	30.2071
T07D3.7b	3156	3366.63	91.9727	0.887958
F54D8.3a.1	1608	1370.27	8866.4	210.315
F54D8.3a.2	1703	1453.9	2329.55	52.0793
F54D8.3b.1	1607	1370.93	0	0
F54D8.3b.2	1702	1454.56	0	0
F54D8.3b.3	1666	1396.48	2132.05	49.6239
F54D8.3b.4	1387	1147.38	0	0
K04F1.15	1641	1443.56	1	0.0225162
F36H1.6	2866	2437.06	2798	37.3174
T05H4.13a.1	1583	1360.02	0	0
T05H4.13a.2	1596	1370.44	1169.05	27.7269
T05H4.13b.1	1910	1675.51	0	0
T05H4.13b.2	1923	1685.93	3607.74	69.5543
T05H4.13c.1	1669	1439.19	0	0
T05H4.13c.2	1682	1449.61	743.209	16.6643
T08B1.3	1379	1161.77	243	6.79855
F56D12.1a.1	1840	1901.69	0	0
F56D12.1a.2	1936	1989.75	963.125	15.7331
