target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1528	1665.47	41.9551
F27C8.1	1940	1681	159	3.64083
F07C3.7	1728	1469	48	1.25774
F52H2.2	1739	1480	242	6.29397
T13A10.10a	1734	1475	84	2.19209
T13A10.10b	1598	1339	0	0
C55C2.5a	1840	1581	13.5128	0.328992
C55C2.5b	1606	1347	31.4868	0.899771
C55C2.5c	1671	1412	0	0
C55C2.5d	1618	1359	0.000359908	1.0194e-05
T11F9.4a	1765	1506	18.5926	0.47521
T11F9.4b.1	1684	1425	99.4074	2.68519
T11F9.4b.2	1784	1525	1.92119e-06	4.8492e-08
F54D12.3	1503	1244	2	0.0618843
F28F9.4	1452	1193	67	2.16175
Y53H1C.1a	2022	1763	919.831	20.0829
Y53H1C.1b	1958	1699	157.573	3.56992
C50F2.9	258	39.8547	1	0.96581
C50F2.10	414	155.169	151	37.458
F54B8.5	270	44.4593	1	0.865782
Y38H6C.22	381	123.049	0	0
T22H6.5	484	225.001	7	1.19753
T22H6.7	646	387	8	0.795701
M79.1a	4081	3822	141.734	1.42742
M79.1b	4012	3753	386.266	3.96168
M79.1c	3997	3738	0	0
C24F3.5a	4715	4456	10.5537	0.0911657
C24F3.5b	4726	4467	0.44628	0.00384558
F12B6.1a	6670	6411	57.7568	0.346775
F12B6.1b	6559	6300	280.243	1.71224
Y39D8C.1	5545	5286	582	4.23806
Y53C10A.9	4724	4465	9	0.0775876
AC3.3	1403	1144	0	0
F19G12.7	1719	1460	0	0
F31A3.1	729	470	0	0
Y5H2A.3	1020	761	1	0.0505809
Y105C5A.4	1008	749	0.257139	0.0132147
C03A7.7	1174	915	0	0
C03A7.8	1317	1058	1	0.0363819
C03A7.14	1525	1266	0	0
R09F10.2	1137	878	1	0.0438406
F35A5.3	1271	1012	1	0.0380356
T01D1.6	1273	1014	4	0.151842
W09B12.1.1	1984	1725	93.2292	2.08034
W09B12.1.2	2525	2266	83.7708	1.423
Y44E3A.2	1995	1736	135	2.99333
Y48B6A.8	2168	1909	17.8136	0.359184
Y48B6A.7	1930	1671	0	0
C42D8.5a	3282	3023	22.8217	0.29059
C42D8.5b	1560	1301	23.9691	0.709161
ZK455.1	3072	2813	3877	53.0514
F54H12.1a	2709	2450	12699.5	199.522
F54H12.1b	2365	2106	0	0
F54H12.1c.1	2500	2241	2876.84	49.4135
F54H12.1c.2	2562	2303	98.6389	1.64864
K11G12.2	1888	1629	1	0.0236293
K11G12.7	1660	1401	3	0.0824241
K03F8.2	1800	1541	6	0.149872
ZK973.5	1666	1407	3	0.0820726
T09A5.3	1692	1433	2	0.0537223
ZC504.2	1758	1499	2	0.051357
C40C9.2	1909	1650	6	0.139971
R02E12.8	1680	1421	4	0.108352
D2092.3	1445	1186	14	0.454375
R01E6.4	1926	1667	11	0.253997
T05C12.2	1595	1336	2	0.0576228
F25G6.4	1506	1247	28	0.864296
F25G6.3a	1797	1538	25	0.625684
F25G6.3b	2176	1917	0	0
F53E10.2a	1359	1100	6.93783	0.242774
F53E10.2b	1616	1357	13.0622	0.370516
F28F8.1	1617	1358	23	0.651927
C31H5.3a	1858	1599	1	0.0240726
C31H5.3b	1841	1582	0	0
R06A4.10a	1702	1443	0.0039165	0.000104473
R06A4.10b	1693	1434	11.9961	0.322004
R06A4.10c	1841	1582	0	0
F27B3.2	1410	1151	0	0
F48E3.7	1435	1176	0	0
F59B1.9	1718	1459	2	0.052765
T04C12.6.1	1264	1005	0.00834245	0.000319521
T04C12.6.2	1366	1107	24.731	0.859934
T04C12.6.3	1346	1087	3506.8	124.18
T04C12.6.4	1277	1018	11672.8	441.366
T04C12.5.1	1321	1062	2.13123	0.0772462
T04C12.5.2	1335	1076	25860.5	925.116
T04C12.4.1	1480	1221	7157.37	225.636
T04C12.4.2	1564	1305	4101.43	120.975
T04C12.4.3	1559	1300	0	0
M03F4.2a	1672	1413	128.455	3.49928
M03F4.2b.1	1599	1340	0	0
M03F4.2b.2	1603	1344	27.2924	0.781652
M03F4.2b.3	1606	1347	20163.6	576.198
M03F4.2b.4	1596	1337	0	0
M03F4.2b.5	1541	1282	0	0
M03F4.2b.6	1576	1317	0	0
M03F4.2c	1633	1374	0	0
T25C8.2.1	1343	1084	0.510339	0.0181218
T25C8.2.2	1344	1085	6345.33	225.11
F17C8.1	4068	3809	134	1.35414
C10F3.3	3343	3084	9	0.112331
C44F1.5	4064	3805	119	1.20382
T01C2.1	3269	3010	198	2.53204
F39C12.2a	2213	1954	13.5204	0.26634
F39C12.2b	2525	2266	46.7216	0.79365
F39C12.2c	2428	2169	21.1848	0.375955
F39C12.2d	2049	1790	16.5731	0.356388
F39C12.2e	2611	2352	0	0
F57F5.4a.1	1990	1731	109.495	2.43482
F57F5.4a.2	2032	1773	84.4286	1.83295
F57F5.4b	1052	793	196.077	9.51752
C04A11.4	3227	2968	745	9.66192
ZK154.7	2342	2083	485	8.96238
H15N14.1c	3023	2764	1295.51	18.0415
H15N14.1d	2851	2592	0	0
H15N14.1e	2794	2535	680.834	10.338
H15N14.1f	3119	2860	0	0
H15N14.1g	370	112.759	147.34	50.2971
T20H4.4	1697	1438	1772	47.4325
Y50D7A.7	1886	1627	2723	64.4215
C02B4.1	4802	4543	6	0.050837
F08C6.1a.1	3788	3529	0	0
F08C6.1a.2	3910	3651	0	0
F08C6.1b	1163	904	121.453	5.17145
F08C6.1c.1	3027	2768	153.481	2.13432
F08C6.1c.2	3149	2890	71.0656	0.946526
D2030.10a	3221	2962	241	3.13187
D2030.10b	3222	2963	0	0
T14B1.2	1220	961	6	0.240325
C02H7.3a	4574	4315	24.9345	0.222428
C02H7.3b	4428	4169	134.066	1.23782
F32A7.6	1780	1521	395.391	10.0062
Y87G2A.4	946	687	163	9.13276
B0334.8	3766	3507	2194.89	24.0906
F32A6.4a	2137	1878	586.675	12.0247
F32A6.4b	2166	1907	0	0
F32A6.4c	375	117.399	20.3255	6.66422
Y62E10A.5a	598	339	378	42.9203
Y62E10A.5b.1	579	320	0	0
Y62E10A.5b.2	574	315	0	0
F09E5.13	1231	972	781.129	30.9334
C25A1.11a	1605	1346	456.138	13.0443
C25A1.11b	1599	1340	0	0
C41G7.5a	1841	1582	0	0
C41G7.5b	1803	1544	8	0.199441
F58E10.4	1059	800	1399	67.313
K07C11.2.1	1343	1084	3169.54	112.548
K07C11.2.2	1421	1162	804.462	26.6483
B0207.4	1121	862	1492	66.6243
C25A11.4a	4737	4478	0	0
C25A11.4b	2842	2583	604.377	9.00647
C25A11.4c	3829	3570	0	0
C25A11.4d	4614	4355	612.185	5.41085
C25A11.4e	3084	2825	448.438	6.1102
D1022.7a.1	4264	4005	83.0771	0.798454
D1022.7a.2	4305	4046	65.8537	0.626506
D1022.7b.1	4279	4020	2886.95	27.6429
D1022.7b.2	4317	4058	2916.82	27.6674
D1022.7c.1	1953	1694	1.96317	0.0446084
D1022.7c.2	1991	1732	2.33712	0.0519402
C12D8.10a	2119	1860	4169.25	86.2813
C12D8.10b	2134	1875	510.166	10.4733
C12D8.10c	1996	1737	20.6277	0.457112
F28H6.1a	2002	1743	627.888	13.8661
F28H6.1b	2381	2122	5.11217	0.0927323
F48F7.1a	4587	4328	512.168	4.55508
F48F7.1b	4968	4709	234.832	1.91955
T07D3.7a	3247	2988	229.846	2.96093
T07D3.7b	3156	2897	1284.15	17.0624
F54D8.3a.1	1608	1349	9672.17	275.984
F54D8.3a.2	1703	1444	847.631	22.5949
F54D8.3b.1	1607	1348	30.5316	0.871829
F54D8.3b.2	1702	1443	3.56697	0.0951489
