target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1550.18	422	22.497
F27C8.1	1940	1619.94	31	1.58145
F07C3.7	1728	1458.21	175	9.91768
F52H2.2	1739	1545.61	108	5.77452
T13A10.10a	1734	1538.03	87	4.67463
T13A10.10b	1598	1411.72	0	0
C55C2.5a	1840	1675.84	52	2.56427
C55C2.5b	1606	1473.91	0	0
C55C2.5c	1671	1537.97	0	0
C55C2.5d	1618	1481.06	0	0
T11F9.4a	1765	1494.36	40.2981	2.22855
T11F9.4b.1	1684	1420.19	39.7019	2.31023
T11F9.4b.2	1784	1520.68	3.35379e-08	1.8226e-09
F54D12.3	1503	1257.94	4	0.26278
F28F9.4	1452	1237.66	4	0.267086
Y53H1C.1a	2022	1688.5	164.794	8.06549
Y53H1C.1b	1958	1633.99	20.7654	1.05022
C50F2.9	258	89.9725	8	7.34806
C50F2.10	414	234.752	0	0
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	1	0.409465
T22H6.5	484	275.069	131	39.357
T22H6.7	646	459.932	181	32.522
M79.1a	4081	3823.71	34.5108	0.745868
M79.1b	4012	3743.54	0.011017	0.000243206
M79.1c	3997	3712.91	182.478	4.06152
C24F3.5a	4715	4186	87.5299	1.72802
C24F3.5b	4726	4200.43	67.4701	1.32743
F12B6.1a	6670	6546.75	119.198	1.50466
F12B6.1b	6559	6436.91	101.802	1.30698
Y39D8C.1	5545	5510.28	402	6.02899
Y53C10A.9	4724	4356.23	112	2.12471
AC3.3	1403	1356.65	0	0
F19G12.7	1719	1713.23	1	0.0482366
F31A3.1	729	599.043	1	0.137954
Y5H2A.3	1020	912.375	1	0.0905772
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1322.75	4.26708	0.26659
C03A7.14	1525	1513.86	3.73292	0.203777
R09F10.2	1137	1042.74	8	0.634025
F35A5.3	1271	1183.06	17	1.1875
T01D1.6	1273	1220.04	4	0.270944
W09B12.1.1	1984	1804.74	0	0
W09B12.1.2	2525	2218.61	50	1.86244
Y44E3A.2	1995	1756.62	4	0.18818
Y48B6A.8	2168	1971.2	7.93017	0.332464
Y48B6A.7	1930	1656.61	6	0.299312
C42D8.5a	3282	3071.48	71.7676	1.93096
C42D8.5b	1560	1316.78	70.5845	4.42985
ZK455.1	3072	2860.3	2403	69.428
F54H12.1a	2709	2542.44	125.315	4.07327
F54H12.1b	2365	2192.53	575.775	21.702
F54H12.1c.1	2500	2329.18	586.638	20.8142
F54H12.1c.2	2562	2387.55	214.272	7.41663
K11G12.2	1888	1645.25	31	1.55712
K11G12.7	1660	1372.18	7	0.42158
K03F8.2	1800	1611.42	5	0.256421
ZK973.5	1666	1486.74	0	0
T09A5.3	1692	1367.24	15	0.906652
