target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1450.73	4257	109.443
F27C8.1	1940	1580.46	86	2.02949
F07C3.7	1728	1431.6	118	3.07422
F52H2.2	1739	1487.29	582	14.5949
T13A10.10a	1734	1404.43	20	0.531133
T13A10.10b	1598	1297.97	0	0
C55C2.5a	1840	1778.38	100.958	2.11733
C55C2.5b	1606	1553.95	0	0
C55C2.5c	1671	1622.73	40.7029	0.93552
C55C2.5d	1618	1582.85	18.3394	0.432136
T11F9.4a	1765	1424.69	0	0
T11F9.4b.1	1684	1353.99	53	1.45994
T11F9.4b.2	1784	1439.03	0	0
F54D12.3	1503	1314.05	7	0.198683
F28F9.4	1452	1284.41	30	0.87115
Y53H1C.1a	2022	1919.17	2337.27	45.4224
Y53H1C.1b	1958	1867.45	271.219	5.41682
C50F2.9	258	89.9725	4	1.65815
C50F2.10	414	234.288	2324	369.964
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	198.426	7	1.31575
T22H6.5	484	290.931	65	8.33291
T22H6.7	646	415.068	63	5.66102
M79.1a	4081	3776.31	281.3	2.77828
M79.1b	4012	3710.86	619.185	6.22328
M79.1c	3997	3687.01	32.515	0.328915
C24F3.5a	4715	3856.75	11.8591	0.114684
C24F3.5b	4726	3869.53	0.140928	0.00135835
F12B6.1a	6670	6751.33	460.109	2.54182
F12B6.1b	6559	6648.64	239.891	1.34572
Y39D8C.1	5545	5658.64	600	3.9547
Y53C10A.9	4724	4146.32	19	0.170909
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1539.74	0	0
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	865.373	1	0.0430993
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	1054.42	2.92447	0.103445
C03A7.8	1317	1137.74	0	0
C03A7.14	1525	1435.13	39.0755	1.01552
R09F10.2	1137	948.558	7	0.275238
F35A5.3	1271	1225.1	36	1.09599
T01D1.6	1273	1231.9	57	1.72573
W09B12.1.1	1984	1778.9	0.00124579	2.61197e-05
W09B12.1.2	2525	2221.43	214.999	3.60974
Y44E3A.2	1995	1799.12	100	2.07307
Y48B6A.8	2168	1954.82	38.245	0.729695
Y48B6A.7	1930	1919.39	9	0.174885
C42D8.5a	3282	3088.03	187.408	2.2635
C42D8.5b	1560	1341.41	5.03183	0.139907
ZK455.1	3072	2861.97	2035	26.52
F54H12.1a	2709	2512.3	18311.7	271.851
F54H12.1b	2365	2166.83	63.9602	1.10093
F54H12.1c.1	2500	2318.78	0.32196	0.00517864
F54H12.1c.2	2562	2365.4	0.00359225	5.66416e-05
K11G12.2	1888	1567.29	3	0.0713916
K11G12.7	1660	1335.81	4	0.111684
K03F8.2	1800	1380.16	26	0.702616
ZK973.5	1666	1346.96	6	0.166138
T09A5.3	1692	1216.51	6	0.183953
ZC504.2	1758	1383.86	17	0.458176
C40C9.2	1909	1658.93	17	0.382203
R02E12.8	1680	1403.48	6	0.159448
D2092.3	1445	1094.97	30	1.02187
R01E6.4	1926	1663.39	47	1.05385
T05C12.2	1595	1158	6	0.193248
F25G6.4	1506	1188	47	1.47556
F25G6.3a	1797	1400.73	38	1.01182
F25G6.3b	2176	1719.84	0	0
F53E10.2a	1359	1172.19	0	0
F53E10.2b	1616	1417.99	19	0.499751
F28F8.1	1617	1377.35	29	0.785286
C31H5.3a	1858	1426.74	17	0.444404
C31H5.3b	1841	1399.63	0	0
R06A4.10a	1702	1510.72	0.000364705	9.00393e-06
R06A4.10b	1693	1501.21	1.75962	0.0437171
R06A4.10c	1841	1663.68	10.24	0.229565
F27B3.2	1410	1111.32	4	0.134244
F48E3.7	1435	1099.43	6	0.203544
F59B1.9	1718	1499.96	1	0.0248653
T04C12.6.1	1264	1256.77	0	0
T04C12.6.2	1366	1366.44	239.589	6.53958
T04C12.6.3	1346	1342.73	7010.11	194.719
T04C12.6.4	1277	1271.57	8956.37	262.703
T04C12.5.1	1321	1265.31	5.58708	0.164688
T04C12.5.2	1335	1283.64	34104.3	990.921
T04C12.4.1	1480	1450.99	9591.16	246.536
T04C12.4.2	1564	1538.22	11851	287.35
T04C12.4.3	1559	1533.17	33.6459	0.818493
M03F4.2a	1672	1705.74	1453.21	31.7752
M03F4.2b.1	1599	1610.17	0	0
M03F4.2b.2	1603	1618.56	0	0
M03F4.2b.3	1606	1622.93	16338.4	375.479
M03F4.2b.4	1596	1606.38	0	0
M03F4.2b.5	1541	1517.31	0	0
M03F4.2b.6	1576	1581.19	0	0
M03F4.2c	1633	1638.06	17.9233	0.408096
T25C8.2.1	1343	1309.54	0.212408	0.0060496
T25C8.2.2	1344	1309.87	3479.46	99.0732
F17C8.1	4068	3484.94	145	1.55184
C10F3.3	3343	2909.04	13	0.166674
C44F1.5	4064	3616.09	274	2.82608
T01C2.1	3269	2736.78	173	2.35765
F39C12.2a	2213	1978.49	21.1618	0.398927
F39C12.2b	2525	2260.5	57.8382	0.954299
F39C12.2c	2428	2162.28	0	0
F39C12.2d	2049	1825.86	0	0
F39C12.2e	2611	2315.77	0	0
F57F5.4a.1	1990	1570.34	332.025	7.8859
F57F5.4a.2	2032	1611.88	0	0
F57F5.4b	1052	794.686	160.975	7.55506
C04A11.4	3227	3098.84	1456	17.5241
ZK154.7	2342	2103.76	668	11.8428
H15N14.1c	3023	2752.15	2753.27	37.3122
H15N14.1d	2851	2531.04	0	0
H15N14.1e	2794	2495.97	1549.14	23.1486
H15N14.1f	3119	2802.91	23.8963	0.317977
H15N14.1g	370	195.276	68.966	13.1723
T20H4.4	1697	1371.57	3607	98.0849
Y50D7A.7	1886	1849.11	1813	36.5686
C02B4.1	4802	4713.79	38	0.300668
F08C6.1a.1	3788	3557.13	206.06	2.16057
F08C6.1a.2	3910	3677.71	60.9982	0.618605
F08C6.1b	1163	886.517	41.9413	1.76453
F08C6.1c.1	3027	2893.72	0	0
F08C6.1c.2	3149	3014.3	0	0
