target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1448.5	5019	91.4504
F27C8.1	1940	1579.01	103	1.72163
F07C3.7	1728	1433.7	113	2.08021
F52H2.2	1739	1481.83	579	10.3126
T13A10.10a	1734	1394.48	41	0.775993
T13A10.10b	1598	1288.99	0	0
C55C2.5a	1840	1766.59	80.364	1.20064
C55C2.5b	1606	1560.69	9.99211	0.168977
C55C2.5c	1671	1611.02	19.6439	0.321821
C55C2.5d	1618	1555.98	0	0
T11F9.4a	1765	1430.36	30.0377	0.554253
T11F9.4b.1	1684	1356.1	19.0907	0.371549
T11F9.4b.2	1784	1443.2	23.8716	0.436559
F54D12.3	1503	1302.01	4	0.0810833
F28F9.4	1452	1278.83	39	0.804895
Y53H1C.1a	2022	1902.18	2934.85	40.7214
Y53H1C.1b	1958	1850.66	178.162	2.54083
C50F2.9	258	89.9725	7	2.05341
C50F2.10	414	233.895	3341	377.001
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	291.441	66	5.97697
T22H6.7	646	414.602	83	5.28365
M79.1a	4081	3763.63	452.811	3.17538
M79.1b	4012	3698.8	417.189	2.97686
M79.1c	3997	3675.57	0	0
C24F3.5a	4715	3866.34	8.86968	0.0605473
C24F3.5b	4726	3879.02	0.130317	0.000886678
F12B6.1a	6670	6713.96	327.656	1.28803
F12B6.1b	6559	6611.51	251.344	1.00336
Y39D8C.1	5545	5618.03	532	2.49928
Y53C10A.9	4724	4148.33	27	0.171782
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1512.53	6	0.104697
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	840.74	0	0
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1209.94	5	0.109067
C03A7.14	1525	1345.74	0	0
R09F10.2	1137	939.001	2	0.0562148
F35A5.3	1271	1213.06	2	0.0435147
T01D1.6	1273	1223.41	3	0.0647198
W09B12.1.1	1984	1772.64	4.0506	0.0603096
W09B12.1.2	2525	2215.91	174.949	2.08376
Y44E3A.2	1995	1787.11	68	1.00426
Y48B6A.8	2168	1948.76	35.8974	0.486173
Y48B6A.7	1930	1897.97	1	0.0139059
C42D8.5a	3282	3076.89	67.1713	0.57618
C42D8.5b	1560	1336.24	17.1927	0.339584
ZK455.1	3072	2851.03	2498	23.1248
F54H12.1a	2709	2507.02	26088.5	274.649
F54H12.1b	2365	2163.7	0	0
F54H12.1c.1	2500	2313.61	0.123887	0.00141326
F54H12.1c.2	2562	2360.12	104.378	1.16724
K11G12.2	1888	1568.1	1	0.0168311
K11G12.7	1660	1337.6	4	0.0789262
K03F8.2	1800	1388.01	84	1.59725
ZK973.5	1666	1347.36	1	0.0195885
T09A5.3	1692	1228.63	11	0.236297
ZC504.2	1758	1380.86	8	0.152907
C40C9.2	1909	1657.49	28	0.445855
R02E12.8	1680	1396.38	1	0.0189009
D2092.3	1445	1100.68	36	0.863235
R01E6.4	1926	1662.11	27	0.428737
T05C12.2	1595	1162.98	6	0.136166
F25G6.4	1506	1184.43	30	0.668498
F25G6.3a	1797	1399.35	78.7404	1.48511
F25G6.3b	2176	1712.54	4.2596	0.0656471
F53E10.2a	1359	1166.58	31.5261	0.713254
F53E10.2b	1616	1403.2	52.4739	0.986989
F28F8.1	1617	1370.26	72	1.38681
C31H5.3a	1858	1429.29	38.9959	0.72009
C31H5.3b	1841	1400.15	0.00405407	7.64196e-05
R06A4.10a	1702	1494.32	0	0
R06A4.10b	1693	1493.01	10	0.176777
R06A4.10c	1841	1644.83	0	0
F27B3.2	1410	1114.46	9	0.21314
F48E3.7	1435	1099.64	1	0.0240013
F59B1.9	1718	1491.71	2	0.0353862
T04C12.6.1	1264	1244.02	0	0
T04C12.6.2	1366	1352.65	1495.46	29.1794
T04C12.6.3	1346	1328.12	12946.7	257.281
T04C12.6.4	1277	1259.16	8306.57	174.111
T04C12.5.1	1321	1254.1	0.00173984	3.66153e-05
T04C12.5.2	1335	1272.28	41293	856.606
T04C12.4.1	1480	1437.44	13.9436	0.256019
T04C12.4.2	1564	1524.96	27747.1	480.225
T04C12.4.3	1559	1519.44	0.000275727	4.78941e-06
M03F4.2a	1672	1686.02	3482.27	54.5112
M03F4.2b.1	1599	1592.87	0	0
M03F4.2b.2	1603	1601.14	0	0
M03F4.2b.3	1606	1605.65	8836.81	145.255
M03F4.2b.4	1596	1588.64	41.4309	0.688314
M03F4.2b.5	1541	1523.79	40.0946	0.694461
M03F4.2b.6	1576	1562.85	0	0
M03F4.2c	1633	1593.75	0	0
T25C8.2.1	1343	1296.34	0.68971	0.0140422
T25C8.2.2	1344	1296.67	2048.87	41.7034
F17C8.1	4068	3484.02	182	1.37873
C10F3.3	3343	2904.35	9	0.0817864
C44F1.5	4064	3619.66	171	1.24685
T01C2.1	3269	2732.48	189	1.82554
F39C12.2a	2213	1967.34	0	0
F39C12.2b	2525	2262.63	77	0.898183
F39C12.2c	2428	2164.7	0	0
F39C12.2d	2049	1829.03	0	0
F39C12.2e	2611	2318.42	0	0
F57F5.4a.1	1990	1567.17	448.118	7.54679
F57F5.4a.2	2032	1609.62	70.0746	1.14901
F57F5.4b	1052	792.754	136.807	4.55469
C04A11.4	3227	3072.1	1222	10.4984
ZK154.7	2342	2093.78	853	10.7524
H15N14.1c	3023	2742.22	3464.67	33.3462
H15N14.1d	2851	2529.13	0	0
H15N14.1e	2794	2491.67	1733.92	18.3664
H15N14.1f	3119	2793.26	0	0
H15N14.1g	370	194.859	125.197	16.9574
T20H4.4	1697	1371.22	4929	94.8725
Y50D7A.7	1886	1838.73	2051	29.4398
C02B4.1	4802	4697.51	17	0.0955143
F08C6.1a.1	3788	3555.23	219.344	1.62834
F08C6.1a.2	3910	3677.1	120.689	0.866263
F08C6.1b	1163	889.073	64.9665	1.92859
F08C6.1c.1	3027	2889.92	0	0
F08C6.1c.2	3149	3011.79	0	0
D2030.10a	3221	2446.12	127	1.37029
D2030.10b	3222	2453.11	0	0
T14B1.2	1220	934.061	11	0.310817
C02H7.3a	4574	4268.97	41.6023	0.257206
C02H7.3b	4428	4168.88	120.398	0.762229
F32A7.6	1780	1635	162.223	2.61867
Y87G2A.4	946	729.918	134	4.84527
B0334.8	3766	3397.47	5386	41.8407
F32A6.4a	2137	1961.69	1020	13.7233
F32A6.4b	2166	1980.42	0	0
F32A6.4c	375	195.859	0	0
Y62E10A.5a	598	422.895	898.048	56.0472
Y62E10A.5b.1	579	403.422	0	0
Y62E10A.5b.2	574	403.504	263.952	17.2649
F09E5.13	1231	902.188	2107.02	61.6395
C25A1.11a	1605	1247.01	791.661	16.7555
C25A1.11b	1599	1243.46	0	0
C41G7.5a	1841	1452.76	34.8666	0.633435
C41G7.5b	1803	1411.82	1.13339	0.0211879
F58E10.4	1059	799.69	2295	75.744
K07C11.2.1	1343	1056.27	4454.41	111.302
K07C11.2.2	1421	1144.24	6841.59	157.807
B0207.4	1121	902.671	5600	163.737
C25A11.4a	4737	4781.11	0.00015478	8.54423e-07
C25A11.4b	2842	2835.2	442.686	4.12098
C25A11.4c	3829	3861.55	0.000190832	1.30429e-06
C25A11.4d	4614	4635.75	532.914	3.03406
C25A11.4e	3084	3051.81	666.399	5.7632
D1022.7a.1	4264	3653.35	52.5571	0.379688
D1022.7a.2	4305	3713.27	103.101	0.732812
D1022.7b.1	4279	3664.9	6770.88	48.7607
D1022.7b.2	4317	3723.55	9357.47	66.3267
D1022.7c.1	1953	1633.24	0	0
D1022.7c.2	1991	1690.87	0	0
C12D8.10a	2119	1745.24	10312.5	155.953
C12D8.10b	2134	1756.45	497.138	7.47013
C12D8.10c	1996	1620.73	12.404	0.201994
F28H6.1a	2002	1736.43	1026	15.5947
F28H6.1b	2381	2010.79	0	0
F48F7.1a	4587	4413.99	913.134	5.45998
F48F7.1b	4968	4817.45	226.866	1.24291
T07D3.7a	3247	3494.53	1864.7	14.0834
T07D3.7b	3156	3378.34	436.298	3.40853
F54D8.3a.1	1608	1392.45	8471.07	160.563
F54D8.3a.2	1703	1477.02	3074.04	54.9302
F54D8.3b.1	1607	1392.87	0	0
F54D8.3b.2	1702	1477.43	0	0
F54D8.3b.3	1666	1418.68	1848.89	34.3964
F54D8.3b.4	1387	1164.36	0.00113489	2.57248e-05
K04F1.15	1641	1470.3	1	0.0179507
F36H1.6	2866	2481.29	2870	30.5275
T05H4.13a.1	1583	1381.45	6.58695e-07	1.25845e-08
T05H4.13a.2	1596	1392.05	2497.72	47.356
T05H4.13b.1	1910	1701.14	7.68759e-05	1.19272e-06
