target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1563.75	430	28.6581
F27C8.1	1940	1635.43	33	2.10294
F07C3.7	1728	1468.84	58	4.11528
F52H2.2	1739	1559.41	95	6.34906
T13A10.10a	1734	1555.58	51	3.41683
T13A10.10b	1598	1427.06	0	0
C55C2.5a	1840	1684.54	90	5.56809
C55C2.5b	1606	1477.4	0	0
C55C2.5c	1671	1542.68	0	0
C55C2.5d	1618	1484.77	0	0
T11F9.4a	1765	1507.91	20.0532	1.38597
T11F9.4b.1	1684	1432.71	53.9468	3.9242
T11F9.4b.2	1784	1533.81	1.17673e-08	7.99558e-10
F54D12.3	1503	1275.25	4	0.326895
F28F9.4	1452	1247.57	2	0.167075
Y53H1C.1a	2022	1704.94	146.381	8.94794
Y53H1C.1b	1958	1650.08	0	0
C50F2.9	258	89.9725	2	2.31668
C50F2.10	414	220.174	2	0.946692
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	1	0.51638
T22H6.5	484	278.925	60	22.4186
T22H6.7	646	464.921	81	18.1573
M79.1a	4081	3843.87	0	0
M79.1b	4012	3765.54	169.82	4.70011
M79.1c	3997	3737.45	0.179814	0.00501408
C24F3.5a	4715	4237.48	87.8737	2.16121
C24F3.5b	4726	4252.21	1.1263	0.0276048
F12B6.1a	6670	6578.19	60.0372	0.951172
F12B6.1b	6559	6468.62	119.963	1.93277
Y39D8C.1	5545	5510.03	259	4.89881
Y53C10A.9	4724	4403.94	57	1.3489
AC3.3	1403	1374.64	463.236	35.1204
F19G12.7	1719	1727.55	4	0.241309
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	914.92	21.3844	2.43589
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	1162.28	83.2928	7.46861
C03A7.8	1317	1331.71	236.757	18.5285
C03A7.14	1525	1525.96	619.441	42.306
R09F10.2	1137	1048.72	115.637	11.4916
F35A5.3	1271	1177.08	379	33.5566
T01D1.6	1273	1229.33	220	18.6509
W09B12.1.1	1984	1804.74	0	0
W09B12.1.2	2525	2233.07	27	1.2601
Y44E3A.2	1995	1767.57	5	0.294807
Y48B6A.8	2168	1986.67	9	0.472131
Y48B6A.7	1930	1671.22	5	0.311803
C42D8.5a	3282	3079.85	79.1842	2.6795
C42D8.5b	1560	1329.59	38.8299	3.04365
ZK455.1	3072	2865.04	1675	60.9297
F54H12.1a	2709	2536.48	142.906	5.87169
F54H12.1b	2365	2189.43	381.302	18.1502
F54H12.1c.1	2500	2325.88	835.756	37.4488
F54H12.1c.2	2562	2384.87	0.0363271	0.00158749
K11G12.2	1888	1656.81	17	1.06936
K11G12.7	1660	1388.34	17	1.27614
K03F8.2	1800	1621.8	2	0.128522
ZK973.5	1666	1437.6	1	0.0724946
T09A5.3	1692	1392.13	10	0.748625
ZC504.2	1758	1452.75	27	1.93695
