target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1417.2	3034	68.159
F27C8.1	1940	1548.04	113	2.324
F07C3.7	1728	1406.19	136	3.07919
F52H2.2	1739	1459.2	469	10.2329
T13A10.10a	1734	1374.28	210.984	4.88782
T13A10.10b	1598	1270.51	0.0160776	0.000402887
C55C2.5a	1840	1751.11	104.541	1.9007
C55C2.5b	1606	1547.91	10.4192	0.214303
C55C2.5c	1671	1598.12	8.03991	0.16017
C55C2.5d	1618	1544.07	0	0
T11F9.4a	1765	1401.2	4.49274e-05	1.02083e-06
T11F9.4b.1	1684	1328.68	61.1511	1.46529
T11F9.4b.2	1784	1415.62	48.8488	1.09862
F54D12.3	1503	1288.06	1	0.0247175
F28F9.4	1452	1269.89	11	0.275782
Y53H1C.1a	2022	1895.25	2006.32	33.7034
Y53H1C.1b	1958	1844.55	146.572	2.52989
C50F2.9	258	89.9725	1	0.353859
C50F2.10	414	231.678	9	1.23679
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	283.957	28	3.13939
T22H6.7	646	406.584	23	1.80102
M79.1a	4081	3708.09	530.97	4.5589
M79.1b	4012	3643.59	181.03	1.58184
M79.1c	3997	3621.14	0	0
C24F3.5a	4715	3775.16	22.6882	0.19134
C24F3.5b	4726	3788.23	0.311774	0.00262026
F12B6.1a	6670	6640.59	66.5508	0.319071
F12B6.1b	6559	6540.81	190.449	0.927017
Y39D8C.1	5545	5562.01	659	3.77219
Y53C10A.9	4724	4062.78	28	0.219419
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1539.74	0	0
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	848.402	1.67991	0.0630413
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1205.06	2	0.0528398
C03A7.14	1525	1345.74	0	0
R09F10.2	1137	929.933	14	0.47931
F35A5.3	1271	1091.74	0	0
T01D1.6	1273	1214.55	6	0.157281
W09B12.1.1	1984	1750.94	0.0319696	0.000581308
W09B12.1.2	2525	2184.1	217.968	3.17732
Y44E3A.2	1995	1766.83	199	3.58591
Y48B6A.8	2168	1923.07	31.9441	0.528854
Y48B6A.7	1930	1884.71	2	0.033785
C42D8.5a	3282	3023.76	40.7166	0.428711
C42D8.5b	1560	1315.7	13.6086	0.329305
ZK455.1	3072	2812.14	7026	79.5446
F54H12.1a	2709	2459.14	28606.8	370.363
F54H12.1b	2365	2122.38	51.8835	0.7783
F54H12.1c.1	2500	2270.6	0.00269594	3.78017e-05
F54H12.1c.2	2562	2316.07	74.2854	1.02116
K11G12.2	1888	1539.19	4	0.0827386
K11G12.7	1660	1310.48	2	0.0485891
K03F8.2	1800	1356.03	15	0.352179
ZK973.5	1666	1325.32	3	0.0720675
T09A5.3	1692	1193.73	5	0.133354
ZC504.2	1758	1352.33	9	0.211885
C40C9.2	1909	1626.16	10	0.195783
R02E12.8	1680	1376.37	1	0.0231315
D2092.3	1445	1078.91	33	0.9738
R01E6.4	1926	1630.58	28	0.546708
T05C12.2	1595	1133.93	4	0.112309
F25G6.4	1506	1162.72	38	1.04051
F25G6.3a	1797	1377.71	67	1.54831
F25G6.3b	2176	1691.84	0	0
F53E10.2a	1359	1158.21	19.6955	0.541401
F53E10.2b	1616	1391.17	14.3045	0.327366
F28F8.1	1617	1353.21	75	1.76456
C31H5.3a	1858	1394.6	6	0.136976
C31H5.3b	1841	1370.65	0	0
R06A4.10a	1702	1485.1	0.00265747	5.69711e-05
R06A4.10b	1693	1476.13	4.99734	0.107784
R06A4.10c	1841	1626.72	0	0
F27B3.2	1410	1093.22	6	0.174736
F48E3.7	1435	1075.92	3	0.0887732
F59B1.9	1718	1474.52	1	0.0215918
T04C12.6.1	1264	1234.1	2.40861e-08	6.21378e-10
T04C12.6.2	1366	1341.18	732.198	17.3813
T04C12.6.3	1346	1317.85	16085.3	388.601
T04C12.6.4	1277	1248.76	22860.1	582.829
T04C12.5.1	1321	1240.24	2.35591	0.0604772
T04C12.5.2	1335	1258.61	56429.1	1427.43
T04C12.4.1	1480	1423.51	7324.88	163.825
T04C12.4.2	1564	1509.29	23716.5	500.287
T04C12.4.3	1559	1504.2	9.14021e-08	1.93459e-09
M03F4.2a	1672	1673.21	4867.1	92.6102
M03F4.2b.1	1599	1579.19	0	0
M03F4.2b.2	1603	1588.07	0	0
M03F4.2b.3	1606	1592.08	31577.2	631.463
M03F4.2b.4	1596	1574.89	0	0
M03F4.2b.5	1541	1512.01	17.6499	0.371646
M03F4.2b.6	1576	1549.2	0	0
M03F4.2c	1633	1579.36	0	0
T25C8.2.1	1343	1287.43	5.36833	0.132756
T25C8.2.2	1344	1287.76	12738.3	314.93
F17C8.1	4068	3414.44	175	1.63177
C10F3.3	3343	2855.11	20	0.223022
C44F1.5	4064	3556.35	128	1.1459
T01C2.1	3269	2683.14	269	3.1919
F39C12.2a	2213	1945.35	0	0
F39C12.2b	2525	2222.85	68.4024	0.979717
F39C12.2c	2428	2125.62	2.53061e-08	3.79035e-10
F39C12.2d	2049	1802.73	0.724381	0.0127931
F39C12.2e	2611	2286.12	23.8732	0.332469
F57F5.4a.1	1990	1537.32	430.433	8.91419
F57F5.4a.2	2032	1579.06	37.8328	0.762799
F57F5.4b	1052	780.613	118.734	4.84261
C04A11.4	3227	3039.38	1025	10.7369
ZK154.7	2342	2069.85	925	14.228
H15N14.1c	3023	2698.65	2987.31	35.2432
H15N14.1d	2851	2484.23	0	0
H15N14.1e	2794	2446.99	1671.67	21.75
H15N14.1f	3119	2747.3	0	0
H15N14.1g	370	190.725	62.4196	10.4197
T20H4.4	1697	1342.44	3043	72.1682
Y50D7A.7	1886	1819.93	3580	62.6282
C02B4.1	4802	4632.24	31	0.213064
F08C6.1a.1	3788	3493.08	478.749	4.36354
F08C6.1a.2	3910	3612.54	362.366	3.19356
F08C6.1b	1163	867.531	100.02	3.67063
F08C6.1c.1	3027	2843.73	0.4471	0.00500561
F08C6.1c.2	3149	2963.19	0.417869	0.00448974
D2030.10a	3221	2392.73	232.697	3.09626
D2030.10b	3222	2386.7	17.3032	0.230818
T14B1.2	1220	918.035	23	0.797644
C02H7.3a	4574	4201.33	39.1491	0.296671
C02H7.3b	4428	4107.73	146.851	1.13819
F32A7.6	1780	1619.78	401.006	7.88197
Y87G2A.4	946	720.675	151	6.6708
B0334.8	3766	3333.43	4123	39.3788
F32A6.4a	2137	1934.92	917	15.0885
F32A6.4b	2166	1952.72	0	0
F32A6.4c	375	181.85	0	0
Y62E10A.5a	598	416.531	500.29	38.2397
