target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1426.56	2909	65.0598
F27C8.1	1940	1547.9	312	6.43089
F07C3.7	1728	1413.56	172	3.88215
F52H2.2	1739	1466.55	607	13.2054
T13A10.10a	1734	1384.44	158	3.64117
T13A10.10b	1598	1280.61	0	0
C55C2.5a	1840	1751.41	100	1.82168
C55C2.5b	1606	1533.78	0	0
C55C2.5c	1671	1585.8	0	0
C55C2.5d	1618	1545.03	0	0
T11F9.4a	1765	1407.11	38.8587	0.881085
T11F9.4b.1	1684	1334.69	9.14129	0.218517
T11F9.4b.2	1784	1421.74	4.1825e-05	9.38583e-07
F54D12.3	1503	1292.7	11	0.271491
F28F9.4	1452	1273.59	35	0.876793
Y53H1C.1a	2022	1881.08	1878.85	31.867
Y53H1C.1b	1958	1830.78	197.193	3.43647
C50F2.9	258	89.9725	9	3.19147
C50F2.10	414	234.489	154	20.9535
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	286.188	23	2.5641
T22H6.7	646	411.761	51	3.9517
M79.1a	4081	3740.62	745.398	6.35774
M79.1b	4012	3674.29	193.602	1.68111
M79.1c	3997	3652.85	0	0
C24F3.5a	4715	3812.42	15.8426	0.132582
C24F3.5b	4726	3825.76	0.15736	0.00131231
F12B6.1a	6670	6666.21	3.14947e-07	1.50736e-09
F12B6.1b	6559	6565.43	245	1.19059
Y39D8C.1	5545	5605.48	709	4.03545
Y53C10A.9	4724	4093.94	35	0.272763
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1513.55	2	0.0421592
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	859.354	1.20487	0.0447328
Y105C5A.4	1008	802.625	0	0
C03A7.7	1174	1051.37	1.61172	0.0489097
C03A7.8	1317	1137.74	0	0
C03A7.14	1525	1426.77	1.38828	0.0310442
R09F10.2	1137	940.98	3	0.101718
F35A5.3	1271	1212.47	2	0.0526279
T01D1.6	1273	1220.59	6	0.156834
W09B12.1.1	1984	1759.18	47.8914	0.868573
W09B12.1.2	2525	2195.07	156.109	2.26901
Y44E3A.2	1995	1775.12	113	2.031
Y48B6A.8	2168	1929.67	21.4517	0.354679
Y48B6A.7	1930	1879.47	8	0.135804
C42D8.5a	3282	3053.18	23.0013	0.240358
C42D8.5b	1560	1327.57	28.9059	0.694685
ZK455.1	3072	2828.74	4850	54.7024
F54H12.1a	2709	2484.97	26354.6	338.371
F54H12.1b	2365	2144.76	44.0423	0.655165
F54H12.1c.1	2500	2291.84	2.35707	0.032813
F54H12.1c.2	2562	2338.16	0.00439163	5.99254e-05
K11G12.2	1888	1548.74	3	0.0618019
K11G12.7	1660	1310.72	6	0.146049
K03F8.2	1800	1376.25	36	0.834572
ZK973.5	1666	1337.5	1	0.0238542
T09A5.3	1692	1204.25	2	0.0529874
ZC504.2	1758	1365.98	14	0.326996
C40C9.2	1909	1639	7	0.136263
R02E12.8	1680	1381.97	10	0.230866
D2092.3	1445	1090.18	27	0.790179
R01E6.4	1926	1648.27	19	0.367777
T05C12.2	1595	1140.31	7	0.195854
F25G6.4	1506	1168.76	26	0.70975
F25G6.3a	1797	1388.84	54.9253	1.26176
F25G6.3b	2176	1698.19	5.07471	0.0953415
F53E10.2a	1359	1163.59	4.64419	0.127341
F53E10.2b	1616	1398.05	40.3558	0.920963
F28F8.1	1617	1360.5	46	1.07874
C31H5.3a	1858	1412.46	14	0.316234
C31H5.3b	1841	1386.71	0	0
R06A4.10a	1702	1494.48	0.000973512	2.07831e-05
R06A4.10b	1693	1485.21	3.69053	0.0792793
R06A4.10c	1841	1644.76	10.3085	0.199963
F27B3.2	1410	1100.86	5	0.144909
F48E3.7	1435	1093.24	4	0.116736
F59B1.9	1718	1485.26	3	0.0644431
T04C12.6.1	1264	1246.16	0	0
T04C12.6.2	1366	1353.45	1247.65	29.4109
T04C12.6.3	1346	1329.45	15609.9	374.615
T04C12.6.4	1277	1261.18	15392.1	389.386
T04C12.5.1	1321	1254.82	1.17391e-08	2.98476e-10
T04C12.5.2	1335	1273.55	50939.1	1276.13
T04C12.4.1	1480	1433.87	0.000499368	1.11114e-05
T04C12.4.2	1564	1521.34	32689.8	685.557
T04C12.4.3	1559	1516.06	1.66782e-06	3.50988e-08
M03F4.2a	1672	1687.55	11021.8	208.379
M03F4.2b.1	1599	1593.97	0	0
M03F4.2b.2	1603	1602.4	30.3843	0.604976
M03F4.2b.3	1606	1606.81	25265.7	501.677
M03F4.2b.4	1596	1590.12	32.3058	0.648199
M03F4.2b.5	1541	1525.73	16.4457	0.3439
M03F4.2b.6	1576	1563.33	0	0
M03F4.2c	1633	1594.65	0	0
T25C8.2.1	1343	1288.58	0.158442	0.00392297
T25C8.2.2	1344	1288.94	6979.72	172.768
F17C8.1	4068	3445.95	137	1.26844
C10F3.3	3343	2880.3	10	0.11077
C44F1.5	4064	3586.79	193	1.71676
T01C2.1	3269	2692.67	198	2.34607
F39C12.2a	2213	1941.63	0	0
F39C12.2b	2525	2228.91	59.2423	0.848003
F39C12.2c	2428	2130.5	59.1912	0.886409
F39C12.2d	2049	1803.11	0	0
F39C12.2e	2611	2292.02	16.5665	0.230607
F57F5.4a.1	1990	1545.94	424.775	8.76647
F57F5.4a.2	2032	1586.14	157.806	3.17424
F57F5.4b	1052	784.433	250.419	10.1852
C04A11.4	3227	3050.52	1151	12.0381
ZK154.7	2342	2078.14	1037	15.9207
H15N14.1c	3023	2727.21	2229	26.0766
H15N14.1d	2851	2508.48	0	0
H15N14.1e	2794	2473.36	1367.14	17.6353
H15N14.1f	3119	2776.09	0	0
H15N14.1g	370	196.239	73.1717	11.8964
T20H4.4	1697	1353.42	3203	75.5061
Y50D7A.7	1886	1825.34	2335	40.8133
C02B4.1	4802	4669.63	44	0.300628
F08C6.1a.1	3788	3532.04	615.364	5.55859
F08C6.1a.2	3910	3654.43	179.13	1.56389
F08C6.1b	1163	880.53	155.424	5.63162
F08C6.1c.1	3027	2876.08	0.0619647	0.000687386
F08C6.1c.2	3149	2998.47	0.0191707	0.000203984
D2030.10a	3221	2402.95	154	2.04472
D2030.10b	3222	2395.43	1.37812e-08	1.83553e-10
T14B1.2	1220	927.199	7	0.24087
C02H7.3a	4574	4225.92	71.6895	0.541244
C02H7.3b	4428	4134.41	57.3105	0.442261
F32A7.6	1780	1627.18	354.11	6.94322
Y87G2A.4	946	718.417	143	6.35064
B0334.8	3766	3355.22	4000	38.0363
F32A6.4a	2137	1935.39	1087.76	17.9318
F32A6.4b	2166	1954.24	0	0
F32A6.4c	375	182.446	2.23981	0.391685
Y62E10A.5a	598	416.999	468.941	35.8792
Y62E10A.5b.1	579	398.778	0	0
Y62E10A.5b.2	574	397.082	196.059	15.753
F09E5.13	1231	887.399	1444.29	51.9272
C25A1.11a	1605	1235.44	680.666	17.578
C25A1.11b	1599	1234.53	0	0
C41G7.5a	1841	1442.09	0	0
C41G7.5b	1803	1401.91	14	0.318616
F58E10.4	1059	783.742	2535	103.196
K07C11.2.1	1343	1038.87	3414.29	104.857
K07C11.2.2	1421	1121.64	4756.71	135.305
B0207.4	1121	896.585	3325	118.32
