target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1570.69	555	30.4043
F27C8.1	1940	1646.92	37	1.93313
F07C3.7	1728	1474.91	98	5.71731
F52H2.2	1739	1558.76	92	5.07856
T13A10.10a	1734	1565.15	128	7.03696
T13A10.10b	1598	1436.08	0	0
C55C2.5a	1840	1683.62	52	2.65761
C55C2.5b	1606	1478.34	0	0
C55C2.5c	1671	1543.1	0	0
C55C2.5d	1618	1486.12	0	0
T11F9.4a	1765	1513.84	0	0
T11F9.4b.1	1684	1434.39	105	6.29871
T11F9.4b.2	1784	1538.79	0	0
F54D12.3	1503	1282.74	2	0.13416
F28F9.4	1452	1252.25	4	0.274852
Y53H1C.1a	2022	1713.75	133.885	6.7223
Y53H1C.1b	1958	1658.86	22.6883	1.17685
C50F2.9	258	89.9725	4	3.82544
C50F2.10	414	234.752	0	0
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	280.328	135	41.4379
T22H6.7	646	469.123	157	28.7967
M79.1a	4081	3850.67	0	0
M79.1b	4012	3769.96	0.00834681	0.000190509
M79.1c	3997	3741.18	172.992	3.97875
C24F3.5a	4715	4261.99	118.543	2.39328
C24F3.5b	4726	4276.26	1.45709	0.0293192
F12B6.1a	6670	6574.83	59.4129	0.777547
F12B6.1b	6559	6464.17	95.5871	1.27238
Y39D8C.1	5545	5512.54	305	4.76079
Y53C10A.9	4724	4408.25	90	1.75674
AC3.3	1403	1360.51	25.2556	1.5973
F19G12.7	1719	1539.74	0	0
F31A3.1	729	602.722	1	0.142762
Y5H2A.3	1020	908.29	1	0.0947341
Y105C5A.4	1008	828.74	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1317.52	5.11512	0.334063
C03A7.14	1525	1512.8	4.13188	0.235015
R09F10.2	1137	1040.86	6.8498	0.566259
F35A5.3	1271	1167.89	11	0.810442
T01D1.6	1273	1215.02	1	0.0708186
W09B12.1.1	1984	1804.74	0	0
W09B12.1.2	2525	2248.02	30	1.14829
Y44E3A.2	1995	1772.61	4	0.194168
Y48B6A.8	2168	1990.37	7.31161	0.31609
Y48B6A.7	1930	1665.02	3	0.155036
C42D8.5a	3282	3083.88	42.3165	1.18071
C42D8.5b	1560	1334.84	55.244	3.56111
ZK455.1	3072	2868.5	2681	80.4216
F54H12.1a	2709	2543.81	43.5102	1.47176
F54H12.1b	2365	2198.12	780.128	30.5383
F54H12.1c.1	2500	2332.88	743.033	27.4061
F54H12.1c.2	2562	2391.94	187.329	6.73884
K11G12.2	1888	1661.1	16	0.828809
K11G12.7	1660	1390.82	8	0.494937
K03F8.2	1800	1629.65	1	0.0528004
ZK973.5	1666	1486.74	0	0
T09A5.3	1692	1404.37	24	1.47048
ZC504.2	1758	1464.06	25	1.4693
C40C9.2	1909	1742.75	9	0.444363
R02E12.8	1680	1452.77	6	0.355375
D2092.3	1445	1209.19	25	1.779
R01E6.4	1926	1691.78	15	0.762917
T05C12.2	1595	1310.06	2	0.131362
F25G6.4	1506	1270.91	60	4.06225
F25G6.3a	1797	1569.6	29	1.58979
F25G6.3b	2176	1896.98	0	0
F53E10.2a	1359	1146.87	0	0
F53E10.2b	1616	1382.63	9	0.560104
F28F8.1	1617	1377.05	60	3.74916
C31H5.3a	1858	1603.5	1.62453e-08	8.71745e-10
C31H5.3b	1841	1579.07	8	0.435931
R06A4.10a	1702	1506.25	0.0012771	7.29553e-05
R06A4.10b	1693	1495.48	15.9987	0.920528
R06A4.10c	1841	1645.23	0	0
F27B3.2	1410	1230.74	0	0
F48E3.7	1435	1221.95	16	1.12667
F59B1.9	1718	1518.63	1	0.0566604
T04C12.6.1	1264	1185.02	0	0
T04C12.6.2	1366	1293.7	197.125	13.1111
T04C12.6.3	1346	1268.67	17190	1165.89
T04C12.6.4	1277	1203.49	99.4628	7.11129
T04C12.5.1	1321	1214.54	10946.8	775.544
T04C12.5.2	1335	1228.78	1380.8	96.6915
T04C12.4.1	1480	1378.24	19499.1	1217.36
T04C12.4.2	1564	1458.72	2655.13	156.619
T04C12.4.3	1559	1455.79	0.915251	0.0540971
