target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1450.61	3453	85.0299
F27C8.1	1940	1576.43	90	2.03936
F07C3.7	1728	1430.71	131	3.27075
F52H2.2	1739	1486.59	702	16.8684
T13A10.10a	1734	1408.04	36	0.913303
T13A10.10b	1598	1300.33	0	0
C55C2.5a	1840	1776.53	94.5236	1.90061
C55C2.5b	1606	1571.12	1.69515e-05	3.85411e-07
C55C2.5c	1671	1623.05	30.4761	0.67074
C55C2.5d	1618	1581.75	0.000313675	7.08384e-06
T11F9.4a	1765	1425.59	39.0034	0.977317
T11F9.4b.1	1684	1352.48	18.9966	0.501731
T11F9.4b.2	1784	1439.27	0	0
F54D12.3	1503	1314.86	6	0.163004
F28F9.4	1452	1288.17	55	1.52516
Y53H1C.1a	2022	1923.68	1867.88	34.6852
Y53H1C.1b	1958	1871.54	211.437	4.03559
C50F2.9	258	89.9725	6	2.38214
C50F2.10	414	236.409	2243	338.915
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	196.529	1	0.181761
T22H6.5	484	289.292	176	21.7321
T22H6.7	646	415.171	109	9.37834
M79.1a	4081	3775.24	465.393	4.40354
M79.1b	4012	3709.62	478.607	4.60868
M79.1c	3997	3685.85	0	0
C24F3.5a	4715	3861.03	13.8836	0.128448
C24F3.5b	4726	3874.65	0.116358	0.00107273
F12B6.1a	6670	6734.8	264.454	1.40266
F12B6.1b	6559	6632.94	196.546	1.05848
Y39D8C.1	5545	5655.58	280	1.76851
Y53C10A.9	4724	4146.61	26	0.223979
AC3.3	1403	1195.03	0	0
F19G12.7	1719	1539.74	0	0
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	862.776	8	0.331221
Y105C5A.4	1008	805.159	2.09332e-05	9.28712e-07
C03A7.7	1174	1037.25	0	0
C03A7.8	1317	1219.49	1.50973	0.044223
C03A7.14	1525	1426.75	22.4903	0.563084
R09F10.2	1137	943.64	3	0.113564
F35A5.3	1271	1221.38	8	0.233972
T01D1.6	1273	1228.42	33	0.959608
W09B12.1.1	1984	1776.87	41.5353	0.835005
W09B12.1.2	2525	2219.42	155.465	2.50218
