target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1422.86	1676	59.794
F27C8.1	1940	1549.22	159	5.2099
F07C3.7	1728	1408.33	47	1.6941
F52H2.2	1739	1469.65	243	8.39339
T13A10.10a	1734	1382.98	80	2.93643
T13A10.10b	1598	1279.93	0	0
C55C2.5a	1840	1768.18	17.4177	0.500047
C55C2.5b	1606	1565.14	27.5804	0.894524
C55C2.5c	1671	1617.23	0	0
C55C2.5d	1618	1576.86	0.00196801	6.33549e-05
T11F9.4a	1765	1406.09	19.3815	0.699715
T11F9.4b.1	1684	1333.54	99.6185	3.7921
T11F9.4b.2	1784	1420.75	4.42093e-05	1.57958e-06
F54D12.3	1503	1297.75	2	0.078232
F28F9.4	1452	1281.75	65	2.57428
Y53H1C.1a	2022	1911.87	995.295	26.4265
Y53H1C.1b	1958	1860.6	118.275	3.2269
C50F2.9	258	89.9725	1	0.564204
C50F2.10	414	235.626	149	32.1003
F54B8.5	270	98.9477	0	0
Y38H6C.22	381	201.825	0	0
T22H6.5	484	287.142	7	1.2375
T22H6.7	646	410.385	8	0.989566
M79.1a	4081	3731.71	222.423	3.02563
M79.1b	4012	3667.05	305.577	4.2301
M79.1c	3997	3644.35	0	0
C24F3.5a	4715	3790.61	10.8503	0.145305
C24F3.5b	4726	3803.64	0.1497	0.00199788
F12B6.1a	6670	6680.39	133.156	1.01183
F12B6.1b	6559	6580.05	208.844	1.61116
Y39D8C.1	5545	5591.16	596	5.41116
Y53C10A.9	4724	4084.55	9	0.111852
AC3.3	1403	1223.74	0	0
F19G12.7	1719	1539.74	0	0
F31A3.1	729	549.74	0	0
Y5H2A.3	1020	856.667	1	0.0592562
Y105C5A.4	1008	795.769	0	0
C03A7.7	1174	994.74	0	0
C03A7.8	1317	1214.1	1	0.0418112
C03A7.14	1525	1345.74	0	0
R09F10.2	1137	938.701	1	0.0540777
F35A5.3	1271	1221.76	1	0.041549
T01D1.6	1273	1225.37	4	0.165706
W09B12.1.1	1984	1756.14	50.0437	1.44656
W09B12.1.2	2525	2186.75	126.956	2.94714
Y44E3A.2	1995	1774.5	126	3.60447
Y48B6A.8	2168	1925	17.8136	0.469752
Y48B6A.7	1930	1750.74	0	0
C42D8.5a	3282	3035.22	22.9404	0.383669
C42D8.5b	1560	1315.21	24.9598	0.963371
ZK455.1	3072	2824.82	3935	70.7132
F54H12.1a	2709	2466.28	15724.3	323.65
F54H12.1b	2365	2128.68	0	0
F54H12.1c.1	2500	2276.88	0.0162251	0.000361737
F54H12.1c.2	2562	2322.48	89.6544	1.95959
K11G12.2	1888	1546.47	1	0.032825
K11G12.7	1660	1311.64	3	0.116105
K03F8.2	1800	1369.25	6	0.22244
ZK973.5	1666	1331.59	3	0.114366
T09A5.3	1692	1194.02	2	0.0850286
ZC504.2	1758	1362.28	2	0.0745263
C40C9.2	1909	1648.96	6	0.184709
R02E12.8	1680	1390.85	4	0.14599
D2092.3	1445	1085.75	15	0.701303
R01E6.4	1926	1649.43	11	0.338536
T05C12.2	1595	1135.54	2	0.0894071
F25G6.4	1506	1165.55	28	1.21948
F25G6.3a	1797	1379.88	24	0.882908
F25G6.3b	2176	1698.06	0	0
F53E10.2a	1359	1168.8	4.0072	0.174039
F53E10.2b	1616	1403.78	15.9928	0.578324
F28F8.1	1617	1358.91	23	0.859179
C31H5.3a	1858	1407.99	1	0.0360534
C31H5.3b	1841	1661.74	0	0
R06A4.10a	1702	1496.79	0.00443943	0.000150561
R06A4.10b	1693	1487.86	7.99556	0.272793
R06A4.10c	1841	1640.11	0	0
F27B3.2	1410	1230.74	0	0
F48E3.7	1435	1255.74	0	0
